rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10717,SYNTH-10717,0,32,0.001883,0.0,0.00176,6476.64,JAX 58%; LAC 28%; DET 4%
22303,SYNTH-14917,SYNTH-14917,0,32,0.001883,0.0,0.00056,154.82,JAX 61%; LAC 27%; DET 4%
22304,SYNTH-05277,SYNTH-05277,0,32,0.001883,0.0,0.00048,154.81,JAX 56%; LAC 33%; DET 4%
22305,SYNTH-14763,SYNTH-14763,0,32,0.001883,0.0,0.00064,154.81,JAX 52%; LAC 33%; DET 4%
22306,SYNTH-06766,SYNTH-06766,0,32,0.001883,0.0,0.0004,154.65,JAX 52%; LAC 30%; DET 4%
22307,SYNTH-23701,SYNTH-23701,0,32,0.001883,0.0,0.00056,154.65,JAX 57%; LAC 34%; DET 3%
22308,SYNTH-14525,SYNTH-14525,0,32,0.001883,0.0,0.00064,154.62,JAX 58%; LAC 31%; DET 3%
22309,SYNTH-14305,SYNTH-14305,0,32,0.001883,0.0,0.0004,154.59,JAX 53%; LAC 27%; DET 5%
22310,SYNTH-04075,SYNTH-04075,0,32,0.001883,0.0,0.0004,154.58,JAX 56%; LAC 30%; DET 4%
22311,SYNTH-01647,SYNTH-01647,0,32,0.001883,0.0,0.00096,154.57,JAX 60%; LAC 32%; DET 3%
22312,SYNTH-15518,SYNTH-15518,0,32,0.001883,0.0,0.00024,154.54,JAX 52%; LAC 32%; DET 4%
22313,SYNTH-03004,SYNTH-03004,0,32,0.001883,0.0,0.0004,154.51,JAX 56%; LAC 28%; DET 5%
22314,SYNTH-02200,SYNTH-02200,0,32,0.001883,0.0,0.00032,154.5,JAX 59%; LAC 27%; DET 4%
22315,SYNTH-17614,SYNTH-17614,0,32,0.001883,0.0,0.0004,154.45,JAX 46%; LAC 32%; DET 4%
22316,SYNTH-11836,SYNTH-11836,0,32,0.001883,0.0,0.00072,154.22,JAX 60%; LAC 30%; DET 3%
22317,SYNTH-02193,SYNTH-02193,0,32,0.001883,0.0,0.0008,154.18,JAX 56%; LAC 33%; DET 4%
22318,SYNTH-08812,SYNTH-08812,0,32,0.001883,0.0,0.00032,154.09,JAX 65%; LAC 27%; DET 3%
22319,SYNTH-01012,SYNTH-01012,0,32,0.001883,0.0,0.00032,154.02,JAX 52%; LAC 31%; DET 4%
22320,SYNTH-12638,SYNTH-12638,0,32,0.001883,0.0,0.00056,154.01,JAX 58%; LAC 32%; DET 3%
22321,SYNTH-16241,SYNTH-16241,0,32,0.001883,0.0,0.00056,153.78,JAX 55%; LAC 31%; DET 4%
22322,SYNTH-10419,SYNTH-10419,0,32,0.001883,0.0,0.0008,153.67,JAX 59%; LAC 31%; DET 3%
22323,SYNTH-20292,SYNTH-20292,0,32,0.001883,0.0,0.0004,153.6,JAX 54%; LAC 32%; DET 4%
22324,SYNTH-08270,SYNTH-08270,0,32,0.001883,0.0,0.00056,153.56,JAX 56%; LAC 30%; DET 4%
22325,SYNTH-18878,SYNTH-18878,0,32,0.001883,0.0,0.00056,153.56,JAX 60%; LAC 33%; DET 3%
22326,SYNTH-02592,SYNTH-02592,0,32,0.001883,0.0,0.00056,153.55,JAX 59%; LAC 33%; DET 3%
22327,SYNTH-11006,SYNTH-11006,0,32,0.001883,0.0,0.00024,153.52,JAX 59%; LAC 27%; DET 4%
22328,SYNTH-06490,SYNTH-06490,0,32,0.001883,0.0,0.00064,153.36,JAX 55%; LAC 31%; DET 4%
22329,SYNTH-20234,SYNTH-20234,0,32,0.001883,0.0,0.00056,153.34,JAX 60%; LAC 32%; DET 3%
22330,SYNTH-04418,SYNTH-04418,0,32,0.001883,0.0,0.00032,153.32,JAX 56%; LAC 33%; DET 3%
22331,SYNTH-02875,SYNTH-02875,0,32,0.001883,0.0,0.0004,153.26,JAX 58%; LAC 25%; DET 5%
22332,SYNTH-23259,SYNTH-23259,0,32,0.001883,0.0,0.00088,153.23,JAX 59%; LAC 30%; DET 3%
22333,SYNTH-07755,SYNTH-07755,0,32,0.001883,0.0,0.00088,153.13,JAX 57%; LAC 33%; DET 3%
22334,SYNTH-11628,SYNTH-11628,0,32,0.001883,0.0,0.00104,153.09,JAX 59%; LAC 30%; DET 4%
22335,SYNTH-00343,SYNTH-00343,0,32,0.001883,0.0,0.00072,153.01,JAX 57%; LAC 31%; DET 3%
22336,SYNTH-10150,SYNTH-10150,0,32,0.001883,0.0,0.00032,152.96,JAX 57%; LAC 31%; DET 4%
22337,SYNTH-20763,SYNTH-20763,0,32,0.001883,0.0,0.00048,152.91,JAX 63%; LAC 29%; DET 3%
22338,SYNTH-00612,SYNTH-00612,0,32,0.001883,0.0,0.00056,152.89,JAX 65%; LAC 28%; DET 3%
22339,SYNTH-14223,SYNTH-14223,0,32,0.001883,0.0,0.0004,152.85,JAX 59%; LAC 30%; DET 4%
22340,SYNTH-23126,SYNTH-23126,0,32,0.001883,0.0,0.00032,152.81,JAX 51%; LAC 31%; DET 4%
22341,SYNTH-02179,SYNTH-02179,0,32,0.001883,0.0,0.00056,152.75,JAX 56%; LAC 25%; DET 5%
22342,SYNTH-17954,SYNTH-17954,0,32,0.001883,0.0,0.0004,152.71,JAX 55%; LAC 34%; DET 3%
22343,SYNTH-15558,SYNTH-15558,0,32,0.001883,0.0,0.00056,152.69,JAX 62%; LAC 25%; DET 4%
22344,SYNTH-01778,SYNTH-01778,0,32,0.001883,0.0,0.0008,152.69,JAX 62%; LAC 30%; DET 3%
22345,SYNTH-04303,SYNTH-04303,0,32,0.001883,0.0,0.00056,152.69,JAX 59%; LAC 28%; DET 4%
22346,SYNTH-19476,SYNTH-19476,0,32,0.001883,0.0,0.0004,152.61,JAX 60%; LAC 28%; DET 4%
22347,SYNTH-22865,SYNTH-22865,0,32,0.001883,0.0,0.0008,152.54,JAX 59%; LAC 29%; DET 4%
22348,SYNTH-14400,SYNTH-14400,0,32,0.001883,0.0,0.00088,152.54,JAX 60%; LAC 31%; DET 3%
22349,SYNTH-07582,SYNTH-07582,0,32,0.001883,0.0,0.00064,152.49,JAX 62%; LAC 28%; DET 3%
22350,SYNTH-16725,SYNTH-16725,0,32,0.001883,0.0,0.00056,152.46,JAX 56%; LAC 30%; DET 4%
22351,SYNTH-08601,SYNTH-08601,0,32,0.001883,0.0,0.00064,152.42,JAX 52%; LAC 30%; DET 4%
22352,SYNTH-16107,SYNTH-16107,0,32,0.001883,0.0,0.00048,152.37,JAX 61%; LAC 29%; DET 4%
22353,SYNTH-12701,SYNTH-12701,0,32,0.001883,0.0,0.00096,152.29,JAX 61%; LAC 30%; DET 3%
22354,SYNTH-13892,SYNTH-13892,0,32,0.001883,0.0,0.00048,152.2,JAX 61%; LAC 30%; DET 3%
22355,SYNTH-08086,SYNTH-08086,0,32,0.001883,0.0,0.00032,152.15,JAX 59%; LAC 30%; DET 3%
22356,SYNTH-06695,SYNTH-06695,0,32,0.001883,0.0,0.00064,152.12,JAX 58%; LAC 33%; DET 3%
22357,SYNTH-09113,SYNTH-09113,0,32,0.001883,0.0,0.00056,152.06,JAX 51%; LAC 32%; DET 4%
22358,SYNTH-07316,SYNTH-07316,0,32,0.001883,0.0,0.00064,152.02,JAX 54%; LAC 33%; DET 4%
22359,SYNTH-18892,SYNTH-18892,0,32,0.001883,0.0,0.0004,152.01,JAX 50%; LAC 30%; DET 4%
22360,SYNTH-10134,SYNTH-10134,0,32,0.001883,0.0,0.00064,152.0,JAX 60%; LAC 30%; DET 3%
22361,SYNTH-08755,SYNTH-08755,0,32,0.001883,0.0,0.00032,151.94,JAX 55%; LAC 27%; DET 5%
22362,SYNTH-21625,SYNTH-21625,0,32,0.001883,0.0,0.00056,151.93,JAX 59%; LAC 29%; DET 4%
22363,SYNTH-03036,SYNTH-03036,0,32,0.001883,0.0,0.0004,151.82,JAX 59%; LAC 32%; DET 3%
22364,SYNTH-10814,SYNTH-10814,0,32,0.001883,0.0,0.0004,151.79,JAX 61%; LAC 30%; DET 3%
22365,SYNTH-10963,SYNTH-10963,0,32,0.001883,0.0,0.00048,151.72,JAX 63%; LAC 27%; DET 3%
22366,SYNTH-07008,SYNTH-07008,0,32,0.001883,0.0,0.00056,151.68,JAX 58%; LAC 32%; DET 3%
22367,SYNTH-07216,SYNTH-07216,0,32,0.001883,0.0,0.00016,151.66,JAX 51%; LAC 26%; DET 5%
22368,SYNTH-17504,SYNTH-17504,0,32,0.001883,0.0,0.00064,151.65,JAX 48%; LAC 34%; DET 4%
22369,SYNTH-20401,SYNTH-20401,0,32,0.001883,0.0,0.00056,151.62,JAX 61%; LAC 30%; DET 3%
22370,SYNTH-15916,SYNTH-15916,0,32,0.001883,0.0,0.00072,151.61,JAX 63%; LAC 28%; DET 3%
22371,SYNTH-11485,SYNTH-11485,0,32,0.001883,0.0,0.00048,151.58,JAX 55%; LAC 33%; DET 3%
22372,SYNTH-07987,SYNTH-07987,0,32,0.001883,0.0,0.00056,151.51,JAX 57%; LAC 23%; DET 5%
22373,SYNTH-08423,SYNTH-08423,0,32,0.001883,0.0,0.00032,151.46,JAX 56%; LAC 28%; DET 4%
22374,SYNTH-00890,SYNTH-00890,0,32,0.001883,0.0,0.00056,151.42,JAX 58%; LAC 31%; DET 4%
22375,SYNTH-18338,SYNTH-18338,0,32,0.001883,0.0,0.00048,151.39,JAX 62%; LAC 30%; DET 3%
22376,SYNTH-10051,SYNTH-10051,0,32,0.001883,0.0,0.00056,151.38,JAX 61%; LAC 29%; DET 3%
22377,SYNTH-11585,SYNTH-11585,0,32,0.001883,0.0,0.00016,151.24,JAX 46%; LAC 30%; DET 4%
22378,SYNTH-09744,SYNTH-09744,0,32,0.001883,0.0,0.0008,151.1,JAX 59%; LAC 32%; DET 3%
22379,SYNTH-14248,SYNTH-14248,0,32,0.001883,0.0,0.00104,151.08,JAX 61%; LAC 31%; DET 3%
22380,SYNTH-03394,SYNTH-03394,0,32,0.001883,0.0,0.00032,151.03,JAX 53%; LAC 31%; DET 4%
22381,SYNTH-22558,SYNTH-22558,0,32,0.001883,0.0,0.00048,150.98,JAX 54%; LAC 30%; DET 4%
22382,SYNTH-23458,SYNTH-23458,0,32,0.001883,0.0,0.0004,150.94,JAX 56%; LAC 29%; DET 4%
22383,SYNTH-23317,SYNTH-23317,0,32,0.001883,0.0,8e-05,150.94,JAX 31%; LAC 27%; CIN 4%
22384,SYNTH-16258,SYNTH-16258,0,32,0.001883,0.0,0.00032,150.72,JAX 56%; LAC 30%; DET 4%
22385,SYNTH-13580,SYNTH-13580,0,32,0.001883,0.0,0.0004,150.63,JAX 59%; LAC 30%; DET 4%
22386,SYNTH-22512,SYNTH-22512,0,32,0.001883,0.0,0.00048,150.59,JAX 59%; LAC 25%; DET 5%
22387,SYNTH-10467,SYNTH-10467,0,32,0.001883,0.0,0.00056,150.59,JAX 55%; LAC 32%; DET 4%
22388,SYNTH-22627,SYNTH-22627,0,32,0.001883,0.0,0.00056,150.51,JAX 61%; LAC 30%; DET 3%
22389,SYNTH-12803,SYNTH-12803,0,32,0.001883,0.0,0.00016,150.27,JAX 47%; LAC 29%; DET 5%
22390,SYNTH-23396,SYNTH-23396,0,32,0.001883,0.0,0.00032,150.23,JAX 54%; LAC 32%; DET 4%
22391,SYNTH-10724,SYNTH-10724,0,32,0.001883,0.0,0.00032,150.23,JAX 59%; LAC 28%; DET 4%
22392,SYNTH-19789,SYNTH-19789,0,32,0.001883,0.0,0.00048,150.17,JAX 51%; LAC 29%; DET 4%
22393,SYNTH-08640,SYNTH-08640,0,32,0.001883,0.0,0.0004,150.14,JAX 59%; LAC 26%; DET 4%
22394,SYNTH-18956,SYNTH-18956,0,32,0.001883,0.0,0.00056,150.11,JAX 53%; LAC 32%; DET 4%
22395,SYNTH-21279,SYNTH-21279,0,32,0.001883,0.0,0.00024,150.07,JAX 54%; LAC 31%; DET 4%
22396,SYNTH-18343,SYNTH-18343,0,32,0.001883,0.0,0.00032,150.0,JAX 55%; LAC 35%; DET 3%
22397,SYNTH-06513,SYNTH-06513,0,32,0.001883,0.0,0.0004,149.98,JAX 50%; LAC 33%; DET 4%
22398,SYNTH-07557,SYNTH-07557,0,32,0.001883,0.0,0.0004,149.97,JAX 55%; LAC 36%; DET 3%
22399,SYNTH-09233,SYNTH-09233,0,32,0.001883,0.0,0.00016,149.92,JAX 51%; LAC 37%; DET 3%
22400,SYNTH-20001,SYNTH-20001,0,32,0.001883,0.0,0.00056,149.91,JAX 58%; LAC 33%; DET 3%
22401,SYNTH-00698,SYNTH-00698,0,32,0.001883,0.0,0.00032,149.83,JAX 52%; LAC 33%; DET 4%
22402,SYNTH-13748,SYNTH-13748,0,32,0.001883,0.0,0.0004,149.83,JAX 55%; LAC 31%; DET 4%
22403,SYNTH-14415,SYNTH-14415,0,32,0.001883,0.0,0.00056,149.77,JAX 56%; LAC 32%; DET 4%
22404,SYNTH-12989,SYNTH-12989,0,32,0.001883,0.0,0.00032,149.76,JAX 56%; LAC 25%; DET 5%
22405,SYNTH-22630,SYNTH-22630,0,32,0.001883,0.0,0.00056,149.67,JAX 59%; LAC 32%; DET 3%
22406,SYNTH-09169,SYNTH-09169,0,32,0.001883,0.0,0.00024,149.5,JAX 59%; LAC 29%; DET 4%
22407,SYNTH-06877,SYNTH-06877,0,32,0.001883,0.0,0.0004,149.46,JAX 59%; LAC 32%; DET 3%
22408,SYNTH-04863,SYNTH-04863,0,32,0.001883,0.0,0.00024,149.46,JAX 48%; LAC 28%; DET 5%
22409,SYNTH-19493,SYNTH-19493,0,32,0.001883,0.0,0.00064,149.44,JAX 53%; LAC 27%; DET 5%
22410,SYNTH-19387,SYNTH-19387,0,32,0.001883,0.0,0.00064,149.42,JAX 58%; LAC 28%; DET 4%
22411,SYNTH-11166,SYNTH-11166,0,32,0.001883,0.0,0.00056,149.33,JAX 53%; LAC 33%; DET 4%
22412,SYNTH-22054,SYNTH-22054,0,32,0.001883,0.0,0.00024,149.3,JAX 38%; LAC 25%; DET 4%
22413,SYNTH-02028,SYNTH-02028,0,32,0.001883,0.0,0.00064,149.11,JAX 53%; LAC 36%; DET 3%
22414,SYNTH-11464,SYNTH-11464,0,32,0.001883,0.0,0.0004,149.1,JAX 55%; LAC 30%; DET 4%
22415,SYNTH-04555,SYNTH-04555,0,32,0.001883,0.0,0.00024,148.94,JAX 44%; LAC 29%; DET 4%
22416,SYNTH-13613,SYNTH-13613,0,32,0.001883,0.0,0.00048,148.92,JAX 58%; LAC 34%; DET 3%
22417,SYNTH-07521,SYNTH-07521,0,32,0.001883,0.0,0.0004,148.88,JAX 57%; LAC 33%; DET 3%
22418,SYNTH-22556,SYNTH-22556,0,32,0.001883,0.0,0.00072,148.56,JAX 58%; LAC 31%; DET 4%
22419,SYNTH-23717,SYNTH-23717,0,32,0.001883,0.0,0.0004,148.56,JAX 50%; LAC 31%; DET 4%
22420,SYNTH-07705,SYNTH-07705,0,32,0.001883,0.0,0.00072,148.44,JAX 52%; LAC 31%; DET 4%
22421,SYNTH-06173,SYNTH-06173,0,32,0.001883,0.0,0.0004,148.43,JAX 55%; LAC 25%; DET 5%
22422,SYNTH-02542,SYNTH-02542,0,32,0.001883,0.0,0.00072,148.42,JAX 59%; LAC 31%; DET 3%
22423,SYNTH-10404,SYNTH-10404,0,32,0.001883,0.0,0.00072,148.24,JAX 55%; LAC 34%; DET 3%
22424,SYNTH-07120,SYNTH-07120,0,32,0.001883,0.0,0.0004,148.23,JAX 59%; LAC 31%; DET 3%
22425,SYNTH-09806,SYNTH-09806,0,32,0.001883,0.0,0.00024,148.16,JAX 59%; LAC 31%; DET 3%
22426,SYNTH-08452,SYNTH-08452,0,32,0.001883,0.0,0.00072,148.09,JAX 57%; LAC 33%; DET 3%
22427,SYNTH-00167,SYNTH-00167,0,32,0.001883,0.0,0.0008,148.0,JAX 57%; LAC 32%; DET 3%
22428,SYNTH-15683,SYNTH-15683,0,32,0.001883,0.0,0.0008,147.99,JAX 58%; LAC 30%; DET 4%
22429,SYNTH-02885,SYNTH-02885,0,32,0.001883,0.0,0.0004,147.98,JAX 62%; LAC 26%; DET 4%
22430,SYNTH-06135,SYNTH-06135,0,32,0.001883,0.0,0.00024,147.98,JAX 58%; LAC 32%; DET 3%
22431,SYNTH-18407,SYNTH-18407,0,32,0.001883,0.0,0.00024,147.96,JAX 59%; LAC 27%; DET 4%
22432,SYNTH-01531,SYNTH-01531,0,32,0.001883,0.0,0.00056,147.74,JAX 51%; LAC 28%; DET 5%
22433,SYNTH-08031,SYNTH-08031,0,32,0.001883,0.0,0.00048,147.73,JAX 54%; LAC 27%; DET 5%
22434,SYNTH-12132,SYNTH-12132,0,32,0.001883,0.0,0.00016,147.59,JAX 33%; LAC 25%; CIN 4%
22435,SYNTH-04176,SYNTH-04176,0,32,0.001883,0.0,0.00048,147.56,JAX 57%; LAC 28%; DET 4%
22436,SYNTH-23820,SYNTH-23820,0,32,0.001883,0.0,0.00064,147.42,JAX 58%; LAC 31%; DET 4%
22437,SYNTH-00324,SYNTH-00324,0,32,0.001883,0.0,0.00048,147.36,JAX 56%; LAC 33%; DET 3%
22438,SYNTH-12054,SYNTH-12054,0,32,0.001883,0.0,0.0004,147.33,JAX 60%; LAC 29%; DET 4%
22439,SYNTH-00503,SYNTH-00503,0,32,0.001883,0.0,0.00032,147.31,JAX 56%; LAC 28%; DET 4%
22440,SYNTH-16588,SYNTH-16588,0,32,0.001883,0.0,0.00048,147.31,JAX 56%; LAC 32%; DET 4%
22441,SYNTH-17003,SYNTH-17003,0,32,0.001883,0.0,0.00064,147.28,JAX 62%; LAC 28%; DET 3%
22442,SYNTH-19536,SYNTH-19536,0,32,0.001883,0.0,0.0004,147.27,JAX 53%; LAC 35%; DET 3%
22443,SYNTH-16443,SYNTH-16443,0,32,0.001883,0.0,0.00056,147.19,JAX 60%; LAC 31%; DET 3%
22444,SYNTH-08405,SYNTH-08405,0,32,0.001883,0.0,0.0008,147.11,JAX 57%; LAC 32%; DET 3%
22445,SYNTH-11959,SYNTH-11959,0,32,0.001883,0.0,0.00056,147.1,JAX 59%; LAC 28%; DET 4%
22446,SYNTH-01882,SYNTH-01882,0,32,0.001883,0.0,0.00064,147.08,JAX 56%; LAC 31%; DET 4%
22447,SYNTH-01988,SYNTH-01988,0,32,0.001883,0.0,0.00048,147.04,JAX 51%; LAC 31%; DET 4%
22448,SYNTH-11244,SYNTH-11244,0,32,0.001883,0.0,0.00056,147.0,JAX 60%; LAC 32%; DET 3%
22449,SYNTH-14161,SYNTH-14161,0,32,0.001883,0.0,0.00072,146.96,JAX 64%; LAC 25%; DET 4%
22450,SYNTH-14862,SYNTH-14862,0,32,0.001883,0.0,0.0004,146.96,JAX 52%; LAC 32%; DET 4%
22451,SYNTH-01636,SYNTH-01636,0,32,0.001883,0.0,0.0004,146.92,JAX 54%; LAC 29%; DET 4%
22452,SYNTH-15675,SYNTH-15675,0,32,0.001883,0.0,0.00032,146.87,JAX 59%; LAC 31%; DET 3%
22453,SYNTH-19852,SYNTH-19852,0,32,0.001883,0.0,0.00016,146.81,JAX 59%; LAC 29%; DET 4%
22454,SYNTH-00488,SYNTH-00488,0,32,0.001883,0.0,0.00048,146.75,JAX 57%; LAC 31%; DET 3%
22455,SYNTH-08952,SYNTH-08952,0,32,0.001883,0.0,0.00048,146.72,JAX 57%; LAC 31%; DET 4%
22456,SYNTH-02503,SYNTH-02503,0,32,0.001883,0.0,0.00072,146.65,JAX 59%; LAC 31%; DET 3%
22457,SYNTH-16312,SYNTH-16312,0,32,0.001883,0.0,0.0004,146.58,JAX 56%; LAC 34%; DET 3%
22458,SYNTH-08924,SYNTH-08924,0,32,0.001883,0.0,0.00024,146.54,JAX 52%; LAC 32%; DET 4%
22459,SYNTH-09132,SYNTH-09132,0,32,0.001883,0.0,0.00064,146.35,JAX 56%; LAC 32%; DET 4%
22460,SYNTH-12446,SYNTH-12446,0,32,0.001883,0.0,8e-05,146.34,JAX 49%; LAC 31%; DET 5%
22461,SYNTH-01933,SYNTH-01933,0,32,0.001883,0.0,0.00056,146.32,JAX 58%; LAC 32%; DET 3%
22462,SYNTH-22239,SYNTH-22239,0,32,0.001883,0.0,0.00032,146.27,JAX 53%; LAC 26%; DET 5%
22463,SYNTH-20737,SYNTH-20737,0,32,0.001883,0.0,0.00064,146.24,JAX 56%; LAC 27%; DET 4%
22464,SYNTH-12752,SYNTH-12752,0,32,0.001883,0.0,0.00048,146.15,JAX 53%; LAC 33%; DET 4%
22465,SYNTH-21430,SYNTH-21430,0,32,0.001883,0.0,0.0008,146.1,JAX 59%; LAC 30%; DET 4%
22466,SYNTH-11230,SYNTH-11230,0,32,0.001883,0.0,0.0004,146.05,JAX 53%; LAC 33%; DET 4%
22467,SYNTH-00675,SYNTH-00675,0,32,0.001883,0.0,0.00016,146.04,JAX 52%; LAC 33%; DET 4%
22468,SYNTH-14810,SYNTH-14810,0,32,0.001883,0.0,0.00056,146.03,JAX 60%; LAC 32%; DET 3%
22469,SYNTH-20789,SYNTH-20789,0,32,0.001883,0.0,0.00064,145.95,JAX 55%; LAC 32%; DET 4%
22470,SYNTH-00842,SYNTH-00842,0,32,0.001883,0.0,0.0004,145.94,JAX 57%; LAC 35%; DET 3%
22471,SYNTH-22958,SYNTH-22958,0,32,0.001883,0.0,8e-05,145.9,JAX 41%; LAC 27%; DET 4%
22472,SYNTH-15861,SYNTH-15861,0,32,0.001883,0.0,0.00016,145.81,JAX 51%; LAC 30%; DET 5%
22473,SYNTH-05603,SYNTH-05603,0,32,0.001883,0.0,0.00048,145.75,JAX 58%; LAC 32%; DET 3%
22474,SYNTH-10346,SYNTH-10346,0,32,0.001883,0.0,0.00048,145.73,JAX 57%; LAC 32%; DET 3%
22475,SYNTH-21591,SYNTH-21591,0,32,0.001883,0.0,0.00048,145.72,JAX 61%; LAC 31%; DET 3%
22476,SYNTH-08574,SYNTH-08574,0,32,0.001883,0.0,0.00064,145.69,JAX 53%; LAC 29%; DET 5%
22477,SYNTH-23809,SYNTH-23809,0,32,0.001883,0.0,0.00056,145.53,JAX 62%; LAC 29%; DET 3%
22478,SYNTH-03388,SYNTH-03388,0,32,0.001883,0.0,0.00064,145.49,JAX 59%; LAC 29%; DET 4%
22479,SYNTH-17286,SYNTH-17286,0,32,0.001883,0.0,0.00072,145.48,JAX 61%; LAC 28%; DET 4%
22480,SYNTH-13998,SYNTH-13998,0,32,0.001883,0.0,0.00072,145.43,JAX 58%; LAC 33%; DET 3%
22481,SYNTH-07989,SYNTH-07989,0,32,0.001883,0.0,0.00064,145.41,JAX 61%; LAC 27%; DET 4%
22482,SYNTH-01593,SYNTH-01593,0,32,0.001883,0.0,0.0004,145.32,JAX 54%; LAC 31%; DET 4%
22483,SYNTH-19587,SYNTH-19587,0,32,0.001883,0.0,0.0004,145.28,JAX 54%; LAC 33%; DET 4%
22484,SYNTH-10240,SYNTH-10240,0,32,0.001883,0.0,0.0004,145.22,JAX 52%; LAC 28%; DET 4%
22485,SYNTH-12151,SYNTH-12151,0,32,0.001883,0.0,0.00056,145.18,JAX 56%; LAC 32%; DET 4%
22486,SYNTH-03007,SYNTH-03007,0,32,0.001883,0.0,0.00048,145.18,JAX 57%; LAC 26%; DET 5%
22487,SYNTH-22545,SYNTH-22545,0,32,0.001883,0.0,0.0004,145.17,JAX 56%; LAC 29%; DET 4%
22488,SYNTH-10861,SYNTH-10861,0,32,0.001883,0.0,0.00048,145.16,JAX 59%; LAC 30%; DET 3%
22489,SYNTH-04358,SYNTH-04358,0,32,0.001883,0.0,0.00032,145.01,JAX 64%; LAC 21%; DET 5%
22490,SYNTH-22421,SYNTH-22421,0,32,0.001883,0.0,0.00048,144.99,JAX 60%; LAC 28%; DET 4%
22491,SYNTH-19146,SYNTH-19146,0,32,0.001883,0.0,0.00072,144.97,JAX 58%; LAC 33%; DET 3%
22492,SYNTH-01920,SYNTH-01920,0,32,0.001883,0.0,0.00072,144.96,JAX 55%; LAC 30%; DET 4%
22493,SYNTH-01943,SYNTH-01943,0,32,0.001883,0.0,0.00072,144.88,JAX 55%; LAC 33%; DET 4%
22494,SYNTH-04427,SYNTH-04427,0,32,0.001883,0.0,0.00048,144.84,JAX 55%; LAC 31%; DET 4%
22495,SYNTH-01409,SYNTH-01409,0,32,0.001883,0.0,0.00064,144.79,JAX 53%; LAC 34%; DET 3%
22496,SYNTH-05292,SYNTH-05292,0,32,0.001883,0.0,0.00048,144.71,JAX 56%; LAC 31%; DET 4%
22497,SYNTH-17392,SYNTH-17392,0,32,0.001883,0.0,0.00032,144.71,JAX 54%; LAC 33%; DET 4%
22498,SYNTH-16183,SYNTH-16183,0,32,0.001883,0.0,0.00088,144.56,JAX 60%; LAC 33%; DET 3%
22499,SYNTH-20185,SYNTH-20185,0,32,0.001883,0.0,0.00072,144.46,JAX 65%; LAC 26%; DET 4%
22500,SYNTH-20580,SYNTH-20580,0,32,0.001883,0.0,0.00048,144.45,JAX 53%; LAC 34%; DET 4%
22501,SYNTH-22135,SYNTH-22135,0,32,0.001883,0.0,0.0004,144.23,JAX 62%; LAC 30%; DET 3%
22502,SYNTH-03635,SYNTH-03635,0,32,0.001883,0.0,0.0008,144.21,JAX 59%; LAC 33%; DET 3%
22503,SYNTH-16045,SYNTH-16045,0,32,0.001883,0.0,0.00064,144.18,JAX 61%; LAC 29%; DET 3%
22504,SYNTH-13300,SYNTH-13300,0,32,0.001883,0.0,0.00048,144.17,JAX 58%; LAC 29%; DET 4%
22505,SYNTH-16331,SYNTH-16331,0,32,0.001883,0.0,0.00056,144.11,JAX 62%; LAC 29%; DET 3%
22506,SYNTH-10599,SYNTH-10599,0,32,0.001883,0.0,0.0004,144.06,JAX 62%; LAC 29%; DET 3%
22507,SYNTH-15402,SYNTH-15402,0,32,0.001883,0.0,0.00064,144.01,JAX 56%; LAC 29%; DET 4%
22508,SYNTH-09065,SYNTH-09065,0,32,0.001883,0.0,0.0008,144.0,JAX 61%; LAC 30%; DET 3%
22509,SYNTH-08995,SYNTH-08995,0,32,0.001883,0.0,0.0004,143.98,JAX 55%; LAC 30%; DET 4%
22510,SYNTH-07268,SYNTH-07268,0,32,0.001883,0.0,0.0008,143.98,JAX 60%; LAC 29%; DET 3%
22511,SYNTH-06158,SYNTH-06158,0,32,0.001883,0.0,0.0004,143.97,JAX 57%; LAC 32%; DET 3%
22512,SYNTH-13373,SYNTH-13373,0,32,0.001883,0.0,0.0004,143.95,JAX 57%; LAC 33%; DET 3%
22513,SYNTH-14838,SYNTH-14838,0,32,0.001883,0.0,0.00048,143.93,JAX 61%; LAC 30%; DET 3%
22514,SYNTH-17627,SYNTH-17627,0,32,0.001883,0.0,0.00048,143.89,JAX 58%; LAC 30%; DET 4%
22515,SYNTH-01771,SYNTH-01771,0,32,0.001883,0.0,0.00032,143.88,JAX 56%; LAC 32%; DET 4%
22516,SYNTH-00339,SYNTH-00339,0,32,0.001883,0.0,0.00032,143.75,JAX 57%; LAC 31%; DET 4%
22517,SYNTH-10273,SYNTH-10273,0,32,0.001883,0.0,0.00048,143.59,JAX 52%; LAC 34%; DET 4%
22518,SYNTH-03967,SYNTH-03967,0,32,0.001883,0.0,0.00032,143.52,JAX 55%; LAC 31%; DET 4%
22519,SYNTH-07941,SYNTH-07941,0,32,0.001883,0.0,0.00072,143.48,JAX 55%; LAC 33%; DET 4%
22520,SYNTH-05663,SYNTH-05663,0,32,0.001883,0.0,0.0012,143.48,JAX 64%; LAC 28%; DET 3%
22521,SYNTH-17824,SYNTH-17824,0,32,0.001883,0.0,0.00024,143.47,JAX 54%; LAC 29%; DET 4%
22522,SYNTH-19708,SYNTH-19708,0,32,0.001883,0.0,0.00048,143.46,JAX 56%; LAC 28%; DET 4%
